GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,city,pop,perc_rent,perc_occ,housing_price,rent,rent_1br,under_10_p,over_65_p,median_age,white_p,black_p,native_amr_p,asian_p,hispanic_p,pov_p,no_hs_p,no_college_p,bach_degree_p,graduate_degree_p,med_hou_inc,km,pop_dens,res_tree,res_grass,street_tree,park_tree,park_grass,other_tree,other_grass,Shape_Area,land_area,res_treey,res_grassy,street_treey,park_treey,park_grassy,other_treey,other_grassy,total_treey,total_grassy,totally,median_year_built
36061013603,53824,0,40.7728408,-73.9508479,NYC,3553,0.914036545,0.085963455,,2273,2263,0.139318885,0.293554742,38.3,0.973262032,0,0,0.025049254,0.028989586,0.003940332,0.00102494,0.029723266,0.422275367,0.349504612,100066,0.053824,66011.44471,1608.130721,30.50872062,3584.774672,0,0,663.9661039,386.9790352,53820.87997,53824,0.029877577,0.000566824,0.066601789,0,0,0.012335874,0.007189712,0.10881524,0.007756535,0.116571776,1964
36061013604,71690,0,40.7739561,-73.9484961,NYC,4004,0.71349096,0.28650904,675900,2222,2387,0.016983017,0.173076923,32.9,0.883116883,0.025224775,0,0.075424575,0.100649351,0.074175824,0.051395939,0.008248731,0.399111675,0.474936548,111964,0.07169,55851.58321,3304.576159,301.0729008,4734.471723,0,0,708.9263238,469.6737253,71686.87986,71690,0.046095357,0.00419965,0.066040894,0,0,0.009888776,0.006551454,0.122025027,0.010751104,0.132776131,1953
36061013700,226356,0,40.7652144,-73.9802379,NYC,6428,0.691033138,0.308966862,1204000,2803,2490,0.069539515,0.197261979,45.1,0.733665215,0.053671437,0,0.13892346,0.103298071,0.067205974,0.00681431,0.059814499,0.30569752,0.474730267,166194,0.226356,28397.74514,4.817166413,36.1287481,226.4068214,0,0,1802.4231,1238.814629,226343.3606,226356,2.13E-05,0.00015961,0.001000225,0,0,0.00796278,0.00547286,0.008984286,0.00563247,0.014616756,1962
36061013800,182092,0,40.7749214,-73.9538152,NYC,12448,0.681812017,0.318187983,692300,2489,2765,0.075112468,0.174003856,39.4,0.814588689,0.013174807,0,0.129177378,0.038560411,0.068314682,0.008961621,0.08591467,0.361289694,0.41768946,154332,0.182092,68361.04826,6151.52151,549.1569711,9282.679678,0,0,1861.834819,2275.308269,182083.8073,182092,0.033782492,0.003015822,0.050977965,0,0,0.010224693,0.012495377,0.09498515,0.015511199,0.110496349,1961
36061013900,181585,0,40.7672922,-73.9861712,NYC,10593,0.766217288,0.233782712,609700,1939,2539,0.037194374,0.203153026,41,0.68413103,0.064287737,0.035334714,0.162371377,0.127348249,0.076959396,0.025890299,0.044003275,0.41260745,0.371162505,100153,0.181585,58336.31633,3697.978083,933.7274231,5139.113702,0,0,4537.770761,3614.480532,181575.3424,181585,0.020364998,0.005142096,0.028301422,0,0,0.024989789,0.019905171,0.073656208,0.025047267,0.098703475,1945
36061014000,179110,0,40.7759141,-73.95821,NYC,7245,0.475663147,0.524336853,2000000,2321,2411,0.071359558,0.233678399,44.8,0.874396135,0.009109731,0,0.090545204,0.034092478,0.047619048,0.040195736,0.088255855,0.305312828,0.503495281,123607,0.17911,40450.00279,4174.877558,847.0184276,9160.644796,17.66294351,36.1287481,1952.558119,2876.65121,179101.6997,179110,0.023309014,0.00472904,0.051145356,9.86E-05,0.000201713,0.010901447,0.016060807,0.085454433,0.02099156,0.106445993,1939
36061014200,178986,0,40.7772742,-73.9614257,NYC,4878,0.349859682,0.650140318,2000000,2547,2530,0.11603116,0.307503075,50.6,0.843173432,0.002460025,0,0.117671177,0.067240672,0.054940549,0.006861969,0.045658485,0.331221958,0.520981789,185078,0.178986,27253.52821,4467.118987,1926.063704,10230.05574,14.45149924,24.08583207,1307.05782,2611.707057,178976.8366,178986,0.024957924,0.010760974,0.05715562,8.07E-05,0.000134568,0.00730257,0.014591683,0.089496855,0.025487226,0.114984081,1939
36061014401,74321,0,40.7752485,-73.9475522,NYC,4551,0.564444444,0.435555556,733200,2365,2650,0.087453307,0.210503186,47,0.889255109,0.007470886,0,0.088551967,0.055811909,0.028784882,0.01364924,0.035024466,0.380633531,0.505536956,154893,0.074321,61234.37521,3873.001796,530.6911665,5721.990838,0,0,1539.88753,1453.981396,74316.65605,74321,0.05211181,0.007140528,0.076990229,0,0,0.020719413,0.019563534,0.149821452,0.026704062,0.176525514,1950
36061014402,176870,0,40.7762431,-73.9453169,NYC,6630,0.705792683,0.294207317,1150000,2302,2110,0.077978884,0.228205128,47.9,0.805279035,0.020361991,0,0.081297134,0.073152338,0.0239819,0.026780834,0.056112224,0.408271088,0.443796684,129355,0.17687,37485.15859,5432.157992,794.0295971,10116.04947,36282.89742,3097.438004,6740.821534,1274.943377,175753.7733,176870,0.030712716,0.00448934,0.057194829,0.205138788,0.017512512,0.038111729,0.007208364,0.331158062,0.029210216,0.360368278,1962
36061014500,177137,0,40.7698209,-73.9842729,NYC,6270,0.731092437,0.268907563,2000000,3500,3500,0.083094099,0.177671451,39.7,0.681499203,0.05645933,0,0.242264753,0.10446571,0.070684524,0.011182796,0.055053763,0.336129032,0.508172043,170577,0.177137,35396.33165,3291.730382,1772.71724,2968.980233,289.8328459,254.5069588,10939.78492,7774.906591,177128.6416,177137,0.018582963,0.010007606,0.016760926,0.001636207,0.00143678,0.061758892,0.043892053,0.098738989,0.055336439,0.154075428,1987
36061014601,74341,0,40.7771916,-73.9521608,NYC,4263,0.899460709,0.100539291,1447700,2281,2621,0.035655642,0.184142623,33.6,0.764954258,0.018531551,0,0.173586676,0.120103214,0.103075839,0.020560267,0.134155744,0.421742483,0.382934978,113866,0.074341,57343.8614,1558.353335,64.22888551,4224.654944,0,0,1499.744477,665.5718261,74336.43499,74341,0.020962233,0.000863977,0.056828062,0,0,0.020173854,0.008952958,0.097964148,0.009816934,0.107781083,1957
36061014602,109177,0,40.7788147,-73.950975,NYC,8006,0.744029998,0.255970002,876700,2238,2188,0.0553335,0.282163377,42.8,0.9110667,0.002498126,0,0.063702223,0.085685736,0.06145391,0.025287356,0.047557471,0.443821839,0.411925287,109823,0.109177,73330.46338,2966.571649,322.7501497,8876.431977,0,0,2367.637292,1512.590254,109169.7282,109177,0.02717213,0.00295621,0.081303131,0,0,0.021686228,0.013854477,0.130161489,0.016810687,0.146972177,1961
36061014700,65417,0,40.7713286,-73.9888036,NYC,3162,0.841249187,0.158750813,1761400,2956,3500,0.157495256,0.037001898,34.6,0.556609741,0.026249209,0,0.34629981,0.104364326,0.05313093,0,0.027472527,0.30455259,0.625588697,203264,0.065417,48336.05943,195.0952397,105.1748,928.1073956,65.03174658,630.245939,2427.049011,1970.221063,65413.93232,65417,0.002982332,0.001607759,0.014187557,0.000994111,0.009634284,0.037101197,0.030117876,0.055265197,0.041359919,0.096625116,2001
36061014801,51979,0,40.7788416,-73.9560743,NYC,2724,0.605787781,0.394212219,1815800,2521,2397,0.117107195,0.256240822,46.1,0.868575624,0,0,0.054331865,0.094346549,0.025330396,0.055791962,0.026950355,0.364066194,0.481323877,164643,0.051979,52405.77926,187.8694901,65.83460765,2447.120538,30.50872062,7.22574962,676.811881,704.9120185,51976.50912,51979,0.003614334,0.001266562,0.047079023,0.000586943,0.000139013,0.013020872,0.013561477,0.064301172,0.014967052,0.079268224,1965
36061014802,125621,0,40.7810927,-73.9544321,NYC,6735,0.611369227,0.388630773,2000000,2702,2607,0.097847068,0.165850037,39.4,0.764365256,0.009502598,0,0.077208612,0.209057164,0.07809948,0.026166764,0.040812341,0.371607108,0.434290178,125927,0.125621,53613.6474,975.4761987,306.6929283,6940.73394,23.282971,23.282971,1054.959444,1922.85226,125616.1908,125621,0.007765232,0.002441414,0.055251383,0.000185343,0.000185343,0.008397955,0.015306774,0.071599912,0.017933531,0.089533444,1939
36061014900,174054,0,40.7723543,-73.9824832,NYC,5156,0.631828979,0.368171021,2000000,2909,3207,0.050620636,0.323312645,50.8,0.822924748,0.017261443,0,0.128782002,0.100271528,0.121400456,0.007349455,0.052868658,0.286391655,0.53485064,150703,0.174054,29622.99057,118.0205771,439.1650047,3005.108981,5750.090975,2085.833057,1844.171875,3848.113103,174045.0967,174054,0.000678069,0.002523154,0.017265383,0.033036247,0.011983827,0.010595401,0.022108731,0.0615751,0.036615712,0.098190812,1974
36061015001,51643,0,40.7801987,-73.9592834,NYC,2159,0.370848708,0.629151292,2000000,2475,2609,0.130152849,0.303381195,46.9,0.87540528,0,0,0.111162575,0.040759611,0.043538675,0,0.044090631,0.302510716,0.594611145,196771,0.051643,41806.24673,423.9106444,370.9218138,1603.313554,25.6915542,4.014305344,500.1824459,975.4761987,51639.50772,51643,0.008208482,0.007182422,0.031046096,0.000497484,7.77E-05,0.009685387,0.018888837,0.049437449,0.026148991,0.07558644,1939
36061015002,125571,0,40.7824499,-73.9576478,NYC,4545,0.191199377,0.808800623,2000000,3137,3349,0.066446645,0.370737074,57.6,0.852585259,0,0,0.112211221,0.049064906,0.030363036,0.007637752,0.021822149,0.231587561,0.676759411,250000,0.125571,36194.66278,1670.753884,1128.822663,6068.826819,25.6915542,15.25436031,693.6719635,2444.711955,125563.9917,125571,0.013305253,0.008989517,0.048329844,0.000204598,0.00012148,0.005524141,0.019468762,0.067363836,0.028579759,0.095943595,1939
36061015101,109612,0,40.7738397,-73.9869713,NYC,3806,0.917484132,0.082515868,,874,,0.149500788,0.160535996,31.5,0.20677877,0.347083552,0,0.03888597,0.433788755,0.119285339,0.215693431,0.142335766,0.20620438,0.148540146,41530,0.109612,34722.47564,19616.3045,3672.286529,3594.409005,2131.596138,256.112681,1026.859307,908.8387299,109606.6814,109612,0.178961286,0.033502596,0.032792112,0.019446741,0.002336539,0.009368129,0.008291416,0.240568268,0.044130551,0.284698818,1939
36061015102,223442,310785,40.774577,-73.9926715,NYC,6783,0.847215377,0.152784623,1478300,1234,,0.158189592,0.097007224,34.7,0.524251806,0.056317264,0,0.243844906,0.175733451,0.201680672,0.015277172,0.077477084,0.368398079,0.438673069,140420,0.223442,30356.87113,15591.56196,13987.44554,740.2379055,1457.995701,2168.527747,6354.64536,2422.231845,221044.7284,223442,0.069779012,0.062599894,0.003312886,0.006525164,0.009705104,0.028439798,0.01084054,0.10805686,0.083145537,0.191202397,2005
36061015200,189340,529192,40.7792328,-73.9390563,NYC,7576,0.79576913,0.20423087,954500,1767,2412,0.130279831,0.188225977,37,0.572069694,0.1062566,0,0.089625132,0.282866948,0.157602957,0.103185841,0.107964602,0.337876106,0.343185841,94345,0.18934,40012.67561,7644.040237,1385.738205,10534.34008,14197.79514,8906.137837,3230.712941,1739.799936,181973.6973,189340,0.04037203,0.007318782,0.055637161,0.074985714,0.047037804,0.017063024,0.009188761,0.18805793,0.063545347,0.251603277,1968
36061015301,86794,0,40.7742589,-73.9792408,NYC,4186,0.555002489,0.444997511,2000000,2714,2635,0.149784998,0.229574773,40,0.810320115,0.021978022,0,0.03248925,0.059245103,0.043717152,0.001246106,0.043613707,0.35046729,0.468535826,127705,0.086794,48229.14026,3143.201085,1401.795426,6858.03925,0,0,757.900849,1742.208519,86789.58303,86794,0.036214497,0.016150833,0.079015131,0,0,0.00873218,0.020072914,0.123961808,0.036223748,0.160185556,1939
36061015302,87313,0,40.775453,-73.982082,NYC,5614,0.615848147,0.384151853,2000000,2824,2926,0.118631991,0.174563591,37.6,0.814036338,0.004275027,0,0.150516566,0.022265764,0.029390809,0.005594406,0.04032634,0.415384615,0.445454545,145352,0.087313,64297.41276,1283.774849,203.9267115,2528.209506,227.2096825,108.3862443,1373.695289,2114.736055,87309.96352,87313,0.014703135,0.002335582,0.028955705,0.002602243,0.001241353,0.015732998,0.024220174,0.061994083,0.027797109,0.089791192,1967
36061015401,70965,0,40.7804088,-73.949814,NYC,5541,0.806149733,0.193850267,927700,1855,1872,0.066414005,0.103230464,39.7,0.801299404,0.016062083,0,0.038621188,0.134632738,0.036635986,0.006055363,0.115916955,0.308607266,0.522275087,102092,0.070965,78080.74403,2569.15542,35.32588703,6536.894823,4047.222648,3.211444275,2765.053521,1136.048412,70960.78889,70965,0.036203134,0.000497793,0.09211435,0.05703125,4.53E-05,0.038963623,0.016008573,0.224312357,0.01655162,0.240863977,1952
36061015402,54705,0,40.781504,-73.9475449,NYC,4516,0.676801333,0.323198667,970100,2662,2929,0.061558902,0.09720992,30.9,0.67404783,0.179362267,0,0.044065545,0.189769708,0.015279008,0.069680392,0.135329686,0.513676936,0.235819177,115123,0.054705,82551.86912,1457.19284,85.1032733,3478.797011,0,0,899.2043971,498.5767238,54702.13203,54705,0.026637288,0.001555676,0.063591939,0,0,0.016437335,0.009113915,0.106666562,0.010669591,0.117336153,1967
36061015403,51715,0,40.7824762,-73.9498497,NYC,4483,0.661931818,0.338068182,1120000,1213,,0.126477805,0.205219719,48.8,0.756413116,0.081641758,0,0.133392817,0.036582646,0.105955833,0.102090687,0.202823785,0.249796362,0.385012218,92129,0.051715,86686.64797,0,0,4872.563827,0,0,3912.341989,1316.692153,51713.35929,51715,0,0,0.094219546,0,0,0.075651977,0.025460546,0.169871523,0.025460546,0.195332069,1976
36061015501,86089,0,40.7766512,-73.9849195,NYC,5150,0.35906822,0.64093178,,2148,2233,0.054951456,0.350873786,52.4,0.916893204,0.004660194,0,0.06368932,0.032038835,0.046407767,0.006035784,0.032765682,0.453546023,0.456995042,183693,0.086089,59821.81231,13224.72753,2996.277509,1189.840104,50.58024734,12.04291603,10947.01067,3793.51855,86086.53846,86089,0.153616926,0.034804418,0.013821047,0.000587534,0.000139889,0.127159227,0.044065079,0.295184734,0.079009385,0.374194119,1966
36061015502,111294,216066,40.7788096,-73.9890168,NYC,5032,0.478218466,0.521781534,1169100,3116,3500,0.08227345,0.278020668,45.7,0.749205087,0.046104928,0,0.19018283,0.036963434,0.081279809,0,0.037405878,0.339810542,0.542871023,122671,0.111294,45213.57845,14229.90958,8074.373769,1307.05782,1675.571051,1771.111518,249.6897924,1686.008245,102950.9687,111294,0.127858731,0.072549947,0.011744189,0.015055358,0.01591381,0.002243515,0.015149139,0.156901794,0.103612895,0.260514689,1977
36061015601,73562,0,40.7835685,-73.9475024,NYC,5077,0.961138099,0.038861901,,2360,2335,0.100453023,0.100453023,33.7,0.712822533,0.063817215,0,0.160330904,0.160921804,0.09371293,0.068350669,0.073303616,0.312778603,0.408122833,93015,0.073562,69016.61184,696.8834078,99.55477254,2017.589866,0,0,3023.574785,1096.70822,73558.45253,73562,0.009473416,0.001353345,0.027427067,0,0,0.0411024,0.014908624,0.078002883,0.016261969,0.094264852,1983
36061015602,108760,0,40.785182,-73.9463253,NYC,2282,0.89223301,0.10776699,1286500,725,1018,0.044697634,0.12138475,40.1,0.36809816,0.256792287,0,0.156003506,0.439526731,0.295002211,0.096198157,0.2609447,0.218317972,0.203341014,75125,0.10876,20981.97867,15830.81456,3673.892251,2950.514428,158.9664916,22.48010993,3368.002184,1708.488355,108755.2529,108760,0.145557324,0.033779811,0.027128673,0.001461626,0.000206695,0.030967287,0.015708793,0.20511491,0.049695299,0.254810209,1969
36061015700,182390,0,40.7774174,-73.9787895,NYC,9814,0.682126697,0.317873303,1353600,2239,2380,0.074587324,0.186773996,41.8,0.861422458,0.025677603,0.008605472,0.087935602,0.045445282,0.060877924,0.002502816,0.048554624,0.387310725,0.460518083,137048,0.18239,53807.77455,7005.765687,2115.538916,9837.456677,272.1699023,28.10013741,2904.751347,2196.627884,182381.3249,182390,0.038410909,0.011598985,0.053936382,0.001492241,0.000154066,0.015926045,0.012043576,0.109765577,0.023796628,0.133562205,1939
36061015801,125755,0,40.7842784,-73.9521037,NYC,4532,0.553055868,0.446944132,961400,2313,2413,0.031112092,0.21270962,42.9,0.810017652,0.006619594,0.00537514,0.135260371,0.060238305,0.037174721,0.005096263,0.000566251,0.430634202,0.532276331,159375,0.125755,36038.3285,4899.058242,834.9755116,8269.469009,1067.805222,269.7613191,1914.823649,2355.594376,125749.7678,125755,0.038957165,0.0066397,0.06575857,0.008491155,0.002145134,0.01522662,0.018731616,0.128433511,0.02751645,0.155949961,1939
36061015802,51506,0,40.7865243,-73.9504649,NYC,4465,0.965320911,0.034679089,,2835,3090,0.078387458,0.11399776,30.5,0.598656215,0.08868981,0,0.198208287,0.160582307,0.091632292,0.119681771,0.032860602,0.326530612,0.378415773,91439,0.051506,86688.92945,620.6116062,200.7152672,2094.664529,127.6549099,16.05722138,1536.676086,830.1583452,51503.42683,51506,0.012049307,0.00389693,0.04066836,0.002478447,0.000311754,0.029834895,0.016117702,0.085031009,0.020326386,0.105357395,1992
36061015900,175135,111869,40.7806226,-73.9874341,NYC,9272,0.481447296,0.518552704,915800,2412,2366,0.064387403,0.263157895,51.1,0.805327869,0.039257981,0,0.077221743,0.071182053,0.0608283,0.009996204,0.033151968,0.313425282,0.573706188,165189,0.175135,52942.01616,9833.442371,4188.526196,3717.246749,1277.351961,287.4242626,2739.361967,3363.987878,173947.6073,175135,0.056147785,0.023915986,0.021225036,0.007293528,0.001641158,0.015641431,0.01920797,0.10030778,0.044765115,0.145072895,1939
36061016001,125615,0,40.7856349,-73.9553223,NYC,3290,0.232779097,0.767220903,2000000,2883,3188,0.042857143,0.315197568,54.4,0.900607903,0.000607903,0,0.041337386,0.097264438,0.029179331,0.005206396,0.026775753,0.433990331,0.477872815,250000,0.125615,26191.13959,2691.993164,1152.105634,10596.96325,195.8981008,12.04291603,2924.020013,2810.013741,125609.4809,125615,0.021430507,0.00917172,0.084360652,0.001559512,9.59E-05,0.023277634,0.022370049,0.130628305,0.031637641,0.162265946,1939
36061016002,51426,0,40.7878787,-73.9536852,NYC,3515,0.64628821,0.35371179,1578100,1792,1868,0.06344239,0.27254623,40.5,0.66173542,0.014509246,0.003195374,0.127738265,0.274822191,0.038765009,0.227486438,0.065822785,0.262567812,0.380108499,115500,0.051426,68350.63975,51.38310841,130.8663542,3921.17346,140.500687,1.605722138,423.9106444,756.2951269,51423.63304,51426,0.000999166,0.002544751,0.076248852,0.002732094,3.12E-05,0.008243119,0.014706474,0.088223231,0.017282449,0.10550568,1939
36061016100,155737,0,40.779949,-73.9771935,NYC,6572,0.769710106,0.230289894,1541700,2593,2742,0.080188679,0.177571516,42.2,0.848752282,0.037431528,0,0.069080949,0.115033475,0.061777237,0.017378711,0.062997828,0.422338885,0.413830558,126350,0.155737,42199.3489,12502.95543,3102.25517,16339.82847,1024.450724,248.8869313,1985.475423,1700.459744,155728.5563,155737,0.080282498,0.019919834,0.104919373,0.006578082,0.001598123,0.0127489,0.010918791,0.204528853,0.032436748,0.236965602,1939
36061016200,272018,832556,40.788038,-73.9405522,NYC,9377,0.882758621,0.117241379,,763,780,0.088941026,0.194838434,40.5,0.185240482,0.440865949,0.005446334,0.112935907,0.35512424,0.308261009,0.166331114,0.236952145,0.186309432,0.082855815,26406,0.272018,34471.98347,38489.9625,7248.22973,6104.955568,5161.593812,4366.761353,6059.995348,2812.422324,280302.9933,272018,0.141497851,0.02664614,0.022443204,0.018975192,0.016053207,0.02227792,0.010339104,0.205194168,0.053038451,0.258232619,1971
36061016300,263617,358433,40.7832251,-73.9850648,NYC,7528,0.614574674,0.385425326,1567400,2437,2599,0.075185972,0.158873539,43.2,0.893198725,0.016870351,0,0.062964931,0.070935175,0.029888417,0.015732721,0.070708856,0.395792823,0.43927877,124821,0.263617,28556.58019,40012.98995,10666.81216,7131.814875,37091.37852,6251.076282,4231.880694,6267.133503,266195.7498,263617,0.151784558,0.040463294,0.027053699,0.14070177,0.023712721,0.01605314,0.023773632,0.335593168,0.087949646,0.423542814,1939
36061016400,177390,0,40.7877141,-73.9444745,NYC,7547,0.989334195,0.010665805,,834,717,0.098184709,0.167748774,41.5,0.279713794,0.27865377,0.005394067,0.166423745,0.484165894,0.405362357,0.277647905,0.203021039,0.15015285,0.159144039,28065,0.17739,42544.67557,29579.0075,4872.563827,10605.79472,214.3639054,97.9490504,7285.161339,3743.741164,177379.4089,177390,0.166745631,0.027468086,0.059788008,0.001208433,0.000552168,0.041068613,0.021104578,0.268810685,0.049124833,0.317935518,1973
36061016500,204327,0,40.7823577,-73.9749988,NYC,6674,0.579165434,0.420834566,1163600,2588,2708,0.107431825,0.256667666,45.5,0.812855859,0.022175607,0,0.0702727,0.098291879,0.094396164,0.077033579,0.044532232,0.342431316,0.423235769,184691,0.204327,32663.32888,6871.687888,1185.825799,10179.47549,30466.97184,3027.589091,5005.035903,1995.912617,204317.1245,204327,0.033630836,0.005803569,0.049819532,0.149108888,0.014817372,0.024495225,0.009768227,0.257054482,0.030389168,0.28744365,1939
36061016600,174218,0,40.7893731,-73.9483928,NYC,6002,0.918043408,0.081956592,696700,1201,1529,0.075474842,0.0973009,36.3,0.47050983,0.14311896,0.007758336,0.109630123,0.548817061,0.302620456,0.232563161,0.215936083,0.218959188,0.123515439,47778,0.174218,34451.09001,8241.368872,1319.903597,11001.60523,354.0617314,70.65177406,9832.63951,3697.978083,174211.1083,174218,0.047304922,0.007576161,0.063148499,0.002032291,0.000405537,0.056438712,0.021226154,0.168924424,0.029207851,0.198132276,1953
36061016700,196979,142852,40.7861484,-73.9838791,NYC,6058,0.626337693,0.373662307,1714300,2332,2052,0.125619016,0.17514031,42.2,0.864311654,0.005942555,0.00289073,0.079234071,0.049026081,0.092274678,0.008299638,0.028516706,0.386252394,0.481166206,203711,0.196979,30754.54744,3179.329833,1111.96258,6845.193473,37526.52922,4703.963002,4927.15838,5184.073922,197153.8309,196979,0.016140451,0.005645082,0.034750879,0.190510304,0.02388053,0.025013623,0.026317902,0.266415257,0.055843514,0.322258771,1939
36061016800,199278,0,40.7910751,-73.9513565,NYC,5189,0.914333707,0.085666293,2000000,635,856,0.193678936,0.214492195,40.3,0.331663134,0.369049913,0,0.068413953,0.387936019,0.433420366,0.306394316,0.284191829,0.091770278,0.140615749,27222,0.199278,26039.00079,34384.93386,2981.82601,8489.452942,2685.570275,310.7072336,2807.605158,2103.496,199268.523,199278,0.172547566,0.014963147,0.042601055,0.013476502,0.001559165,0.014088887,0.010555586,0.242714009,0.027077897,0.269791906,1959
36061016900,180003,0,40.7851959,-73.9731196,NYC,8272,0.714415026,0.285584974,1956700,2833,2893,0.12512089,0.177587041,36.9,0.833534816,0.013660542,0,0.064917795,0.11049323,0.104807223,0.066817496,0.030769231,0.398190045,0.424585219,131097,0.180003,45954.78964,7229.763925,1855.41193,11891.17529,0,0,3792.715689,2419.823262,179993.9797,180003,0.040164686,0.010307672,0.066060984,0,0,0.021070292,0.013443239,0.127295961,0.023750911,0.151046872,1939
36061017000,182917,0,40.7909025,-73.9421468,NYC,8100,0.893744388,0.106255612,1558800,1112,1045,0.104074074,0.179259259,40.3,0.347037037,0.183703704,0.022469459,0.246790123,0.532962963,0.180476309,0.243286191,0.255522009,0.19243604,0.101541395,37367,0.182917,44282.37944,20387.85398,1996.715478,5339.026108,256.112681,27.29727634,13524.99757,3148.018251,182908.145,182917,0.111459591,0.010915964,0.029188244,0.001400158,0.000149233,0.073940626,0.017210091,0.21598862,0.028275289,0.244263908,1963
36061017100,217834,195246,40.7888333,-73.9828254,NYC,9168,0.587162014,0.412837986,2000000,2690,3471,0.09925829,0.157613438,45.1,0.91219459,0.019851658,0,0.033704188,0.057264398,0.110841781,0.021056978,0.032342417,0.367464905,0.494632535,143036,0.217834,42087.09384,10138.52958,2477.629258,10072.69497,33638.27306,4618.056868,1474.855783,5164.805256,216525.0195,217834,0.046542457,0.011373933,0.046240233,0.154421592,0.02119989,0.006770549,0.023709821,0.253974831,0.056283644,0.310258476,1939
36061017200,177939,0,40.793827,-73.9451333,NYC,5120,0.963107639,0.036892361,512500,976,817,0.134179688,0.106054688,31.6,0.280273438,0.466015625,0,0.036328125,0.479296875,0.273156342,0.193814433,0.380265096,0.111045655,0.177025037,32828,0.177939,28773.90566,5219.399809,581.2714138,10291.07318,529.8883054,323.5530107,9444.857614,3446.682569,177930.8476,177939,0.029332523,0.003266689,0.057834838,0.002977921,0.001818337,0.053079188,0.019370023,0.14322447,0.024455049,0.167679519,1964
36061017300,178602,0,40.7877705,-73.9712361,NYC,7868,0.723500226,0.276499774,1846900,2337,2301,0.13332486,0.284951703,40.7,0.783426538,0.040671073,0,0.137137773,0.06405694,0.077020844,0.052075237,0.072438986,0.387222136,0.420177211,106992,0.178602,44053.25808,16961.24294,1432.304147,20019.34075,80.28610689,6.422888551,3628.932031,2155.68197,178593.6075,178602,0.094966702,0.00801953,0.112089119,0.000449525,3.60E-05,0.020318541,0.012069753,0.227823887,0.020125245,0.247949132,1939
36061017401,100812,0,40.7948875,-73.948576,NYC,4531,0.869784503,0.130215497,983300,649,972,0.114985654,0.183623924,46.7,0.22290885,0.325535202,0.018038331,0.087177224,0.469432796,0.344976185,0.226560098,0.186904396,0.142637565,0.219182293,30770,0.100812,44945.04622,4569.082343,1318.297875,8003.721995,207.1381558,1.605722138,6293.627919,2093.861668,100808.5924,100812,0.045322802,0.013076795,0.079392552,0.002054697,1.59E-05,0.062429353,0.020769965,0.189199405,0.033862688,0.223062093,1961
36061017402,50730,0,40.7968026,-73.9471624,NYC,2661,0.856998993,0.143001007,559000,2007,,0.111612176,0.128523112,36.8,0.350620068,0.324689966,0,0.120631342,0.33934611,0.228883861,0.159102244,0.188029925,0.250872818,0.206483791,52188,0.05073,52454.16913,211.9553222,222.3925161,3167.286917,305.0872062,11.24005496,2942.485817,1291.80346,50728.64569,50730,0.004178106,0.004383846,0.062434199,0.006013941,0.000221566,0.058002874,0.025464291,0.13062912,0.030069703,0.160698823,1978
36061017500,216905,192617,40.7915227,-73.9798883,NYC,10750,0.557353834,0.442646166,1815900,2009,2619,0.086418605,0.211348837,46,0.761209302,0.043348837,0.013139769,0.069674419,0.182232558,0.034227206,0.031672639,0.106230494,0.294532424,0.49658999,143609,0.216905,49560.86766,10847.4559,3282.898911,10197.13844,29322.09196,2875.045488,1783.154434,4745.711778,215480.2281,216905,0.05001017,0.015135192,0.047012003,0.13518403,0.01325486,0.008220901,0.021879218,0.240427103,0.050269271,0.290696374,1939
36061017700,174558,0,40.7903082,-73.969389,NYC,9437,0.609190556,0.390809444,1302100,1759,,0.125569567,0.259722369,42.3,0.773233019,0.069407651,0.005843852,0.034756808,0.216064427,0.09589912,0.061832265,0.063167735,0.242387821,0.545940171,101250,0.174558,54062.26011,9478.577779,1498.941616,16751.6962,99.55477254,6.422888551,2971.388816,3836.070187,174550.514,174558,0.054300449,0.008587069,0.095966362,0.000570325,3.68E-05,0.017022358,0.021975906,0.167859494,0.03059977,0.198459264,1952
36061017800,248850,209809,40.7935107,-73.9326073,NYC,4278,0.938621888,0.061378112,,1635,1673,0.065918654,0.065918654,35.1,0.367928939,0.244740533,0.00325258,0.061477326,0.465404395,0.218962685,0.178340019,0.212588707,0.235421166,0.243751928,59881,0.24885,17191.07896,21097.58317,4665.425671,10646.74063,25824.82914,17400.40795,4329.026883,3103.860892,257807.4866,248850,0.084780322,0.018747943,0.042783768,0.103776689,0.069923279,0.01739613,0.012472819,0.248736909,0.101144041,0.34988095,1941
36061017900,213907,189883,40.7944258,-73.9789459,NYC,8916,0.70535908,0.29464092,882600,1855,2140,0.130439659,0.174181247,41.1,0.803611485,0.018506057,0,0.085015702,0.172611036,0.082660386,0.028085735,0.059719143,0.350332594,0.459571323,114939,0.213907,41681.6654,8444.492722,1494.124449,13524.1947,45910.80736,3701.992388,5106.196398,4009.488178,211822.0538,213907,0.039477402,0.006984925,0.063224648,0.214629757,0.017306551,0.023871105,0.018744072,0.341202911,0.043035548,0.38423846,1939
