Geography,city,pop_o16,med_hou_inc_1999,total_pop,Shape_Length,Shape_Area,asian,black,hispanic,white,pop,pop_dens_area,rent_t,rent_occ
36061013100,NYC,2009,52386,2053,,170819.7506,0,0,0,0.77788602,2053,0.012018517,1321,0.926367461
36061026500,NYC,6486,28553,8014,,151370.3137,0,0.074744198,0.746818068,0.396181682,8014,0.05294301,2569,0.927436823
36005020500,NYC,6542,21754,9309,,237586.0568,0,0.491889569,0.491137609,0.117735525,9309,0.039181592,3095,0.927757794
36061020102,NYC,2803,23146,3658,,85299.9227,0,0.739748496,0.232640787,0,3658,0.042883978,1366,0.92798913
36005024500,NYC,5736,22261,8540,,204119.8474,0,0.399063232,0.64882904,0.172833724,8540,0.041838166,2313,0.928170144
36047035900,NYC,3577,19333,5268,,190175.8629,0,0.869210326,0.100417616,0,5268,0.027700676,1645,0.928329571
36081054900,NYC,3802,30295,5322,,153937.2995,0.113866967,0,0.648252537,0.35268696,5322,0.034572518,1506,0.929056138
36005022000,NYC,1016,11190,1393,,204884.0086,0,0,0.699928212,0.271356784,1393,0.006798969,473,0.929273084
36081085500,NYC,5834,33343,7135,,127535.4941,0.500630694,0,0.29278206,0.283952348,7135,0.05594521,2499,0.929341763
36061016800,NYC,3197,22061,4158,,204666.4285,0,0.306156806,0.565416065,0.375901876,4158,0.020315985,1532,0.930741191
36047028300,NYC,2459,12830,3624,,119224.9864,0,0.615342163,0.370033113,0,3624,0.030396313,1130,0.930807249
36005036300,NYC,4294,14632,6571,,213992.6716,0,0.26845229,0.783290215,0.272104702,6571,0.030706659,1941,0.930935252
36061023501,NYC,4654,24043,6134,,141279.6585,0,0.647375285,0.338930551,0,6134,0.043417432,2340,0.931157979
36047079600,NYC,7788,29879,10384,,246576.8493,0,0.875385208,0.105258089,0,10384,0.042112632,3510,0.931528662
36047089000,NYC,4878,23431,6566,,241010.1553,0,0.873743527,0.067621078,0,6566,0.027243665,2068,0.931531532
36005012902,NYC,411,7044,552,,40745.68192,0,0,0.797101449,0,552,0.013547448,164,0.931818182
36047050500,NYC,3316,22000,4211,,172638.1807,0,0.200189979,0.656851104,0.328663025,4211,0.024392055,1424,0.931937173
36047045300,NYC,1163,25000,1630,,319420.6625,0,0,0.855214724,0.393251534,1630,0.005102989,402,0.932714617
36005042500,NYC,4679,27914,6530,,304011.1199,0,0.096937213,0.569372129,0.384992343,6530,0.021479477,2083,0.932825795
36081002900,NYC,1052,32994,1375,,217647.7233,0,0,0.718545455,0.310545455,1375,0.006317548,365,0.933503836
36061017800,NYC,3118,23284,4096,,247055.05,0,0.2734375,0.611572266,0.325195313,4096,0.016579301,1573,0.933531157
36047042500,NYC,1546,17109,2298,,169942.1732,0,0,0.928198433,0.273716275,2298,0.013522247,595,0.934065934
36085001800,NYC,854,33409,1067,,1033360.853,0,0,0,0.778819119,1067,0.001032553,356,0.934383202
36005015500,NYC,1971,17616,2830,,123931.6751,0,0.322614841,0.736042403,0.192226148,2830,0.022835163,856,0.934497817
36061014601,NYC,3778,60589,3929,,73652.11784,0,0,0,0.85136167,3929,0.053345377,2462,0.93505507
36005036501,NYC,2197,18125,3382,,97629.97533,0,0.492016558,0.518628031,0.160555884,3382,0.034641,1154,0.935170178
36047042700,NYC,3737,19297,5599,,146499.9934,0,0.090194678,0.8978389,0.337560279,5599,0.038218432,1388,0.935309973
36005039100,NYC,4408,19031,6372,,214058.6176,0,0.144695543,0.663841808,0.410389203,6372,0.029767547,2014,0.935438922
36005021100,NYC,3003,19109,4532,,149757.1036,0,0.409973522,0.601941748,0.169902913,4532,0.030262337,1323,0.935643564
36047012700,NYC,2607,19000,3405,,162120.6923,0,0.318942731,0.526284875,0.264610866,3405,0.021002871,1183,0.935917722
36005011502,NYC,2627,14167,4106,,289558.4186,0,0.360204579,0.712372138,0.237457379,4106,0.014180213,1127,0.936824605
36005038100,NYC,4362,19349,6192,,153242.4112,0,0.256782946,0.69880491,0.189760982,6192,0.040406569,1841,0.936895674
36047038200,NYC,4233,15601,6161,,220950.6054,0.13601688,0.441162149,0.365038143,0.235838338,6161,0.02788406,1844,0.93699187
36005042300,NYC,2698,35491,3813,,182204.3774,0,0.212693417,0.472069237,0.388670338,3813,0.020927049,1398,0.936997319
36005018900,NYC,5110,25163,7264,,203727.3656,0,0.408452643,0.58659141,0.140005507,7264,0.035655495,2291,0.937014315
36005003900,NYC,4259,15893,6022,,212650.8795,0,0.23048821,0.786947858,0.264031883,6022,0.028318717,1961,0.937380497
36005002800,NYC,4426,34234,5718,,443392.9812,0,0.785764253,0.203217908,0,5718,0.012896009,2210,0.937632584
36061012100,NYC,7771,38453,8288,,175936.5772,0.072031853,0.094835907,0.170849421,0.724662162,8288,0.047107885,4851,0.937935035
36061030900,NYC,5702,25754,7820,,301617.1426,0,0.309462916,0.644245524,0.235805627,7820,0.025926908,2693,0.938327526
36047050700,NYC,458,18571,694,,176507.9715,0,0,0.961095101,0,694,0.003931834,169,0.938888889
36005039700,NYC,3647,13250,4011,,511226.3726,0,0,0.278733483,0.688107704,4011,0.007845839,539,0.93902439
36005026500,NYC,4862,21306,6724,,154901.5013,0.097412255,0.202260559,0.661064842,0.280933968,6724,0.04340823,1789,0.939107612
36005017300,NYC,3356,18375,4842,,169037.2671,0,0.508674102,0.533250723,0.166047088,4842,0.028644571,1564,0.939903846
36047034700,NYC,2161,16078,3135,,139400.819,0,0.922488038,0,0,3135,0.022489107,1181,0.941035857
36005005901,NYC,3563,23138,4972,,213075.3336,0,0.358809332,0.614440869,0.174376508,4972,0.02333447,1613,0.941073512
36005011501,NYC,855,18243,1289,,82541.54416,0,0.342125679,0.723816912,0.2257564,1289,0.015616379,439,0.942060086
36061022200,NYC,1798,16744,2329,,183305.6624,0,0.817518248,0,0,2329,0.012705554,1047,0.942394239
36061021800,NYC,3826,22246,5018,,180689.2413,0,0.794141092,0.175966521,0,5018,0.027771438,1908,0.942687747
36047051600,NYC,6930,25148,9755,,196543.9786,0,0.853100974,0.133470015,0,9755,0.049632658,2950,0.943396226
36061004100,NYC,7618,20950,8723,,189140.1127,0.771752837,0,0,0.193626046,8723,0.046119249,3185,0.943424171
36005019900,NYC,5265,22231,7880,,174491.3793,0,0.375253807,0.623604061,0.134517766,7880,0.045159824,2453,0.944187837
36005003500,NYC,2364,18736,3448,,141806.9266,0,0.266531323,0.719257541,0.213457077,3448,0.02431475,1066,0.944198406
36047082200,NYC,5718,29091,7463,,167183.8473,0,0.908347849,0.093930055,0,7463,0.04463948,2487,0.944549943
36047051400,NYC,5561,32103,7692,,184989.4131,0,0.609334373,0.261570463,0.148335933,7692,0.041580758,2467,0.945573016
36005021301,NYC,990,15603,1502,,64244.91667,0,0.370838881,0.674434088,0,1502,0.023379282,471,0.945783133
36005040702,NYC,4801,28198,6718,,173193.0889,0,0.180708544,0.619380768,0.296665674,6718,0.038789077,2219,0.945865303
36047082000,NYC,4048,28015,5392,,148694.2468,0,0.897811573,0,0,5392,0.036262331,1787,0.946003176
36061022702,NYC,652,13393,942,,36326.77625,0,0.619957537,0,0,942,0.025931285,369,0.946153846
36047036002,NYC,3878,12351,4230,,82449.8938,0,0,0,0.929314421,4230,0.051303887,2078,0.946265938
36061013300,NYC,5448,50688,5805,,169784.3643,0.103359173,0,0.228596038,0.718173988,5805,0.034190428,3137,0.946304676
36061020300,NYC,3249,34702,3324,,178962.621,0,0,0,0.71299639,3324,0.018573711,512,0.946395564
36061023300,NYC,4608,23762,6129,,128235.7215,0,0.45684451,0.495513134,0.117474302,6129,0.047794795,2062,0.947175011
36047002500,NYC,1372,16680,1915,,165747.8714,0,0.689817232,0.252219321,0,1915,0.011553693,701,0.947297297
36005037502,NYC,795,12304,1071,,68221.64022,0,0,0.763772176,0.338001867,1071,0.015698831,386,0.948402948
36061002202,NYC,1348,32425,1414,,59975.86704,0,0,0,0.642857143,1414,0.023576149,702,0.948648649
36061022900,NYC,6745,21692,8843,,139480.4512,0,0.319461721,0.663010291,0.163632251,8843,0.063399565,2713,0.948933193
36005043100,NYC,7153,27774,9816,,207696.2516,0.100142624,0.303891606,0.496740016,0.228300733,9816,0.047261325,3262,0.949083503
36047021700,NYC,2872,30712,3843,,121307.3052,0,0.739526412,0.136872235,0,3843,0.031679873,1384,0.949897049
36061003800,NYC,8693,40886,9162,,200153.3439,0.153023357,0,0.103361711,0.711635014,9162,0.045774903,5083,0.949915904
36005006200,NYC,4446,16314,6399,,190242.4064,0,0.502891077,0.524456946,0.182215971,6399,0.033636034,2195,0.95021645
36047057900,NYC,1104,23445,1440,,751316.1016,0,0,0.593055556,0.541666667,1440,0.001916637,460,0.950413223
36047043100,NYC,3493,20960,5276,,162874.0102,0,0.079037149,0.856520091,0.290561031,5276,0.032393136,1438,0.95042961
36005041300,NYC,5478,32037,7515,,178327.2133,0.079174983,0.149035263,0.552361943,0.400399202,7515,0.042141633,2763,0.950791466
36005018100,NYC,6106,22514,8573,,170898.0077,0,0.497142191,0.481745013,0.146973055,8573,0.050164423,2523,0.950998869
36061023700,NYC,5518,22087,7260,,215592.1761,0,0.423002755,0.569008264,0.157438017,7260,0.033674691,2478,0.95234435
36005016700,NYC,1162,14432,1821,,208524.0785,0,0.479956068,0.60021966,0,1821,0.008732804,502,0.95256167
36061022301,NYC,6252,26771,8410,,137577.5397,0,0.072651605,0.898335315,0.151605232,8410,0.061129164,2170,0.952589991
36047036501,NYC,1711,20948,2429,,121251.9484,0,0.828324413,0,0,2429,0.020032668,928,0.952772074
36005026700,NYC,7543,27379,11092,,228888.8543,0.058961414,0.195185719,0.681121529,0.255228994,11092,0.048460201,3590,0.953013008
36005002702,NYC,2979,12654,4736,,157235.0583,0,0.305109797,0.754011824,0.236486486,4736,0.030120509,1229,0.953452289
36005027101,NYC,996,10825,1416,,23257.626,0,0.547316384,0.529661017,0,1416,0.060883256,541,0.954144621
36047036100,NYC,1725,17212,2640,,129604.0252,0,0.747727273,0.179545455,0,2640,0.020369738,979,0.954191033
36005021302,NYC,2516,24899,3970,,173173.1448,0,0.435264484,0.627959698,0.187153652,3970,0.022925033,1218,0.954545455
36061019000,NYC,1390,16623,1953,,103776.3082,0,0.83358935,0,0,1953,0.018819324,799,0.954599761
36005012702,NYC,1158,19803,1629,,65821.15107,0,0,0.936157152,0.308164518,1629,0.024748884,464,0.95473251
36005014900,NYC,2630,14353,3668,,156894.6516,0,0.510087241,0.498091603,0,3668,0.023378745,1189,0.95502008
36005004400,NYC,3208,13185,4671,,251520.9306,0,0.459430529,0.561335902,0.256047955,4671,0.018571019,1529,0.955028107
36047052300,NYC,4202,22652,5729,,142085.7774,0,0,0.874672718,0.267411416,5729,0.040320714,1789,0.955152162
36061010300,NYC,1436,61007,1501,,168570.8135,0,0,0,0.657561626,1501,0.00890427,900,0.955414013
36061024301,NYC,3240,24219,4296,,103343.686,0,0.491620112,0.533985102,0.098230912,4296,0.041570029,1271,0.955639098
36061023000,NYC,5740,16958,7965,,173810.5674,0,0.837413685,0.161330822,0,7965,0.045825752,3146,0.955650061
36005025300,NYC,4350,20956,6402,,125445.5327,0,0.266635426,0.70259294,0.20524836,6402,0.051034101,1856,0.956701031
36061029500,NYC,6135,35069,7588,,129025.2703,0,0.078017923,0.610305746,0.430680021,7588,0.058810185,3120,0.957055215
36005040301,NYC,5861,26947,8558,,149693.0276,0,0.215587754,0.695956999,0.254148165,8558,0.057170331,2599,0.957980096
36047043300,NYC,2499,15900,3668,,156832.9952,0,0.203380589,0.79825518,0.247818975,3668,0.023387936,1081,0.958333333
36005006700,NYC,4408,17353,6491,,203848.5891,0,0.351101525,0.67339393,0.221537513,6491,0.031842261,2031,0.958470977
36005023502,NYC,3642,19504,5178,,93641.22531,0,0.218424102,0.720548474,0.18385477,5178,0.055296158,1703,0.958896396
36005023302,NYC,2428,31466,3487,,71225.15241,0,0.321479782,0.625466017,0.117006022,3487,0.048957424,1082,0.959219858
36047035700,NYC,1563,19712,2407,,177611.7591,0,0.888242626,0,0,2407,0.013552031,781,0.959459459
36061029100,NYC,9120,21826,12413,,185759.7419,0,0.081930234,0.908885845,0.172802707,12413,0.066822875,3624,0.959745763
36005004100,NYC,3708,12970,5240,,182849.8222,0,0.290076336,0.727099237,0.207251908,5240,0.028657397,1725,0.959933222
36005006900,NYC,2813,10576,4400,,178793.2027,0,0.378636364,0.640681818,0.207727273,4400,0.024609437,1322,0.960058097
36005036100,NYC,4322,12723,6283,,161053.3711,0,0.353175235,0.678020054,0.233168868,6283,0.039011912,2050,0.960187354
36061020701,NYC,2272,32273,2448,,46521.16398,0.191993464,0,0,0.677287582,2448,0.052621211,1332,0.960346071
36005021701,NYC,3384,15066,5051,,173811.8411,0,0.507028311,0.512967729,0.124727777,5051,0.029060161,1459,0.96113307
36047113400,NYC,1761,11204,2932,,156356.5321,0,0.680763984,0.358799454,0,2932,0.018752015,697,0.96137931
36005022901,NYC,4197,25402,6093,,138075.616,0,0.288363696,0.63892992,0.140817331,6093,0.044127994,1826,0.961558715
36005039300,NYC,5217,13163,7731,,176511.4283,0,0.366705471,0.555814254,0.279135946,7731,0.043798864,2760,0.962007668
36005013700,NYC,2909,22437,4171,,228448.5261,0,0.606808919,0.436825701,0.118436826,4171,0.018257942,1319,0.962071481
36061027100,NYC,6896,32168,8897,,202537.3125,0,0,0.751714061,0.385748005,8897,0.043927708,2835,0.962321792
36061016600,NYC,5509,26670,7327,,172710.8901,0,0.222055411,0.688685683,0.344888768,7327,0.042423497,2568,0.962518741
36005041900,NYC,4967,26530,6887,,322545.8907,0.089153478,0.192681864,0.520691157,0.399593437,6887,0.021352,2441,0.962539432
36061003001,NYC,3913,34826,4427,,116617.1848,0.279647617,0,0.332053309,0.444093065,4427,0.037961815,1909,0.962682804
36047042900,NYC,3934,16431,5829,,172753.0699,0,0.080802882,0.852633385,0.233316178,5829,0.033741803,1614,0.96358209
36005016100,NYC,3301,16308,4755,,247781.9943,0,0.441850683,0.611777077,0.18086225,4755,0.019190256,1670,0.963646855
36047052700,NYC,5268,22680,7277,,194441.0443,0,0.066236086,0.902844579,0.299024323,7277,0.037425226,2006,0.964423077
36061000800,NYC,9154,25148,10917,,197156.7795,0.856553998,0,0,0.108088303,10917,0.055372177,3516,0.964873765
36005022500,NYC,4491,20393,6945,,179577.8049,0,0.379553636,0.635853132,0.152195824,6945,0.038674044,1878,0.965552699
36005021502,NYC,4230,16768,6726,,166425.2779,0,0.392952721,0.619090098,0.141242938,6726,0.040414534,1936,0.965586035
36061021301,NYC,3261,25226,4555,,112168.7435,0,0.688035126,0.298133919,0.086937431,4555,0.040608461,1555,0.965838509
36047046500,NYC,1738,12581,2368,,130253.4673,0,0.462415541,0.505067568,0,2368,0.018179938,754,0.966666667
36005039901,NYC,3745,19375,5550,,151481.7399,0.101981982,0.251171171,0.625945946,0.218018018,5550,0.036638079,1604,0.966847498
36061030300,NYC,3245,38149,4184,,147034.0182,0,0,0.587715105,0.431405354,4184,0.028456,1694,0.966894977
36005040100,NYC,3880,26779,5302,,177129.8041,0,0.243115805,0.626933233,0.286118446,5302,0.029932851,1461,0.966909332
36005014100,NYC,1399,14123,2117,,158760.6766,0,0.367973547,0.623996221,0.185640057,2117,0.013334536,615,0.966981132
36047032500,NYC,4934,28111,6641,,169376.972,0,0.939918687,0,0,6641,0.0392084,2374,0.967794537
36061018000,NYC,5558,13705,7851,,213568.2449,0,0.319195007,0.695198064,0.223028914,7851,0.036761083,2512,0.968762052
36005039902,NYC,3400,16771,4960,,123030.9175,0,0.333064516,0.618346774,0.18608871,4960,0.04031507,1588,0.968883466
36061001402,NYC,2453,18984,3019,,110100.9585,0.333222921,0,0.424643922,0.300761842,3019,0.027420288,1261,0.96925442
36047050800,NYC,10037,25435,13884,,233243.9333,0,0.754681648,0.211466436,0.088591184,13884,0.059525664,4397,0.969570011
36005025500,NYC,4588,21135,6567,,166674.9303,0,0.262067915,0.704583524,0.215471296,6567,0.039400046,2005,0.970004838
36061018800,NYC,4840,16716,6471,,152151.6118,0,0.204759697,0.741461907,0.348168753,6471,0.042529947,1980,0.97011269
36061000600,NYC,10114,19002,12276,,193085.9008,0.636200717,0.071603128,0.227109808,0.133186706,12276,0.06357792,3892,0.970331588
36005019300,NYC,3542,13609,5250,,135155.8388,0,0.485714286,0.538285714,0.086857143,5250,0.038844049,1774,0.970459519
36005002500,NYC,3452,12221,5109,,114927.1908,0,0.230964964,0.791544334,0.252299863,5109,0.044454232,1675,0.971014493
36081087100,NYC,1273,23306,1658,,233298.7166,0.510253317,0,0,0,1658,0.007106769,672,0.971098266
36047090600,NYC,3103,10805,4864,,228534.2359,0,0.824835526,0.193667763,0,4864,0.021283463,1597,0.971411192
36061022400,NYC,4539,15900,6211,,194026.2177,0,0.785380776,0.19207857,0,6211,0.032011138,2379,0.971416905
36005042901,NYC,2297,27162,3195,,96557.6802,0,0.180594679,0.563380282,0.386541471,3195,0.03308903,1163,0.971595656
36005019700,NYC,5293,22904,7754,,149648.676,0,0.2699252,0.678617488,0.17436162,7754,0.051814692,2159,0.971647165
36047105800,NYC,11645,16919,14621,,1006798.706,0,0.451131934,0.184665892,0.37931742,14621,0.014522267,6229,0.972066167
36061001800,NYC,8600,25747,10157,,210247.5368,0.721374422,0,0.136654524,0.139411243,10157,0.048309722,3004,0.972483004
36005012102,NYC,1024,17688,1695,,54800.95737,0,0,0.72920354,0.287905605,1695,0.030930117,502,0.972868217
36081015700,NYC,1244,30903,1486,,141520.5971,0.218707941,0,0.430013459,0.404441454,1486,0.010500238,653,0.973174367
36061013500,NYC,2923,25229,3505,,314452.7547,0,0.1532097,0.4978602,0.49871612,3505,0.011146349,1570,0.9733416
36005019500,NYC,5066,20402,7327,,226916.8242,0,0.332059506,0.669714754,0.146581138,7327,0.032289364,2277,0.973492946
36047002300,NYC,3106,9876,4522,,184127.7693,0,0.596417514,0.291685095,0.110349403,4522,0.024559033,1492,0.973890339
36005023900,NYC,5387,17548,8094,,174770.1884,0,0.312206573,0.709661478,0.19780084,8094,0.046312246,2432,0.974358974
36005038300,NYC,6624,16433,10152,,237729.9411,0,0.390563436,0.58284082,0.170409771,10152,0.042703918,2997,0.975268467
36005014300,NYC,576,8606,858,,148639.553,0,0.610722611,0.472027972,0,858,0.005772353,277,0.975352113
36005017500,NYC,4435,14172,6466,,141910.1419,0,0.473090009,0.499845345,0.112743582,6466,0.045564044,2342,0.975833333
36061015802,NYC,2885,51648,3190,,50236.68309,0.110344828,0.135109718,0.198746082,0.645454545,3190,0.063499415,1436,0.976206662
36061022302,NYC,2961,17400,3997,,45052.16119,0,0.362772079,0.67125344,0.140355266,3997,0.088719384,1486,0.976346912
36005020100,NYC,2318,21398,3630,,171715.9328,0,0.482093664,0.556198347,0.141046832,3630,0.021139564,1089,0.976681614
36005024700,NYC,1329,37950,1858,,47348.01284,0,0.599031216,0.379978471,0,1858,0.039241351,672,0.976744186
36061026900,NYC,7565,22279,9931,,181121.0307,0,0.06847246,0.841909173,0.269962743,9931,0.054830739,2618,0.976865672
36047051000,NYC,6537,24271,9273,,180901.47,0,0.818289658,0.163808908,0,9273,0.051259948,3000,0.976880495
36047089200,NYC,2788,21717,3930,,169290.6144,0,0.935877863,0,0,3930,0.023214518,1483,0.976943347
36005036901,NYC,1128,11172,1646,,91217.95396,0,0.294046173,0.741190765,0.27764277,1646,0.018044693,636,0.976958525
36061026100,NYC,9688,25712,13080,,160839.6399,0,0.118119266,0.91353211,0.176452599,13080,0.081323236,3570,0.977011494
36061025300,NYC,9816,26899,12753,,172689.8803,0,0.096839959,0.864894535,0.226221281,12753,0.073849145,3741,0.977017498
36047049300,NYC,5618,18479,7681,,231609.6337,0,0.179273532,0.785314412,0.278739747,7681,0.03316356,2579,0.977264115
36061017201,NYC,3298,19443,4365,,128004.684,0,0.217869416,0.727147766,0.298281787,4365,0.034100315,1385,0.977417078
36061023900,NYC,2061,17841,2685,,63815.31923,0,0.532216015,0.432774674,0,2685,0.042074537,1047,0.977591036
36061025500,NYC,5854,35068,6884,,173257.0009,0.161098199,0.085851249,0.500581058,0.363596746,6884,0.039732882,2289,0.97778727
36005023701,NYC,5824,21369,8634,,172166.5436,0,0.332870049,0.690410007,0.211026176,8634,0.050149116,2568,0.977913176
36061024500,NYC,11746,25631,15838,,212112.1375,0,0.16346761,0.843793408,0.17312792,15838,0.074668051,4521,0.978783286
36085000300,NYC,1333,37813,1680,,158574.4726,0.213690476,0.260119048,0,0.318452381,1680,0.010594391,656,0.979104478
36061020901,NYC,2577,14310,3521,,114337.4949,0,0.613178074,0.371485373,0,3521,0.030794797,1320,0.979228487
36047021300,NYC,3584,28696,4795,,194797.7368,0,0.895099062,0,0,4795,0.024615276,1815,0.979492715
36005042100,NYC,5096,30272,6831,,249469.1609,0.157078027,0.234665496,0.505196897,0.277997365,6831,0.027382142,2327,0.980615255
36061023200,NYC,5617,18013,8344,,178606.6956,0,0.791706616,0.214405561,0.048777565,8344,0.046717174,2957,0.981088255
36061028700,NYC,3421,29613,4547,,419008.21,0,0,0.716076534,0.342863426,4547,0.010851816,1650,0.981558596
36005006500,NYC,3399,17457,4789,,234421.5099,0,0.348298183,0.609104197,0.295259971,4789,0.020429013,1645,0.982676225
36005005302,NYC,2720,15527,4269,,274382.2853,0,0.654720075,0.363316936,0,4269,0.015558585,1430,0.982817869
36061027900,NYC,8795,30387,11764,,179097.5949,0,0.093080585,0.802023121,0.285532132,11764,0.065684858,3954,0.98284862
36081004300,NYC,1768,15456,2434,,164593.0401,0,0.495069844,0.352917009,0.268693509,2434,0.014787989,1001,0.983300589
36005024100,NYC,3933,19692,5955,,137040.4515,0,0.34643157,0.692695214,0.189084803,5955,0.043454323,1709,0.983314154
36005023501,NYC,3099,27591,4405,,66999.52342,0,0.253802497,0.678093076,0.187741203,4405,0.065746736,1372,0.983512545
36061019200,NYC,2679,9320,3683,,188128.3243,0,0.491175672,0.514526201,0.21205539,3683,0.019577063,1196,0.983552632
36061021200,NYC,3522,29563,4156,,174124.2924,0,0.951395573,0,0,4156,0.023868008,2199,0.983892617
36061021702,NYC,1866,19052,2678,,42504.14698,0,0.917849141,0,0,2678,0.063005617,1048,0.984037559
36061015601,NYC,4947,53153,5299,,75133.71354,0.116814493,0,0.129080959,0.724665031,5299,0.070527593,2888,0.984657347
36061027700,NYC,6270,25087,8112,,161705.123,0,0.102687377,0.845414201,0.246794872,8112,0.050165387,2054,0.984659636
36005028300,NYC,885,35362,1143,,227589.8769,0,0,0.513560805,0,1143,0.005022192,453,0.984782609
36005017900,NYC,5475,17685,8225,,154322.5642,0,0.356838906,0.645349544,0.191367781,8225,0.053297456,2432,0.985014176
36081045500,NYC,9431,35320,12577,,161230.8069,0,0.619305081,0.182396438,0.19782142,12577,0.078006184,4594,0.985202659
36047002901,NYC,2827,11641,4314,,98338.71361,0,0.712563746,0.307834956,0,4314,0.043868786,1273,0.985294118
36047121400,NYC,2916,8927,4440,,181660.9592,0,0.727027027,0.326801802,0.108333333,4440,0.024441135,1479,0.985343105
36061024900,NYC,858,20197,1169,,61154.99704,0,0,0.72968349,0,1169,0.019115364,341,0.985549133
36047034200,NYC,5186,10069,7299,,230440.8204,0,0.538840937,0.297712015,0.262090697,7299,0.031674076,2777,0.985800497
36061019600,NYC,2624,9829,3487,,175610.4225,0,0.588471465,0.450530542,0.135933467,3487,0.019856452,1341,0.986029412
36061018600,NYC,4220,14008,5736,,123399.9858,0,0.702405858,0.268131102,0.109658298,5736,0.046482988,1991,0.986131748
36061018200,NYC,4926,16058,6859,,174493.2224,0,0.349322059,0.647178889,0.216503864,6859,0.039308117,2368,0.986255727
36081002500,NYC,4390,11055,6597,,212096.7666,0,0.609367894,0.314082159,0.136577232,6597,0.031103727,2522,0.986312084
36005022703,NYC,1118,29063,1566,,39521.12132,0,0.438697318,0.486590038,0,1566,0.039624382,506,0.986354776
36081008700,NYC,2978,14755,4545,,222810.3363,0,0.602420242,0.350275028,0.137073707,4545,0.020398515,1453,0.986422267
36005004700,NYC,3546,11817,5387,,225239.215,0,0.44774457,0.60144793,0.205309077,5387,0.023916794,1748,0.987012987
36047018501,NYC,3255,13668,4753,,107646.0356,0,0.669261519,0.293078056,0,4753,0.044153972,1700,0.987224158
36061025100,NYC,2303,21354,2976,,164680.9541,0,0.174395161,0.785282258,0.171706989,2976,0.018071307,855,0.987297921
36047091200,NYC,4503,8182,7340,,169275.3133,0,0.785967302,0.183787466,0,7340,0.043361314,2256,0.987308534
36061029300,NYC,6877,21678,9522,,143109.1163,0,0.075194287,0.890044108,0.213820626,9522,0.066536642,2901,0.987742594
36061021900,NYC,4678,17272,6423,,239108.8311,0,0.44075977,0.560018683,0.165031917,6423,0.026862245,2225,0.988010657
36047052500,NYC,2360,12069,3537,,127992.5869,0,0,0.37913486,0.657054001,3537,0.027634413,1109,0.988413547
36061028900,NYC,3069,23272,3974,,316690.8833,0,0.327126321,0.669099144,0.21313538,3974,0.012548514,1484,0.988674217
36081097202,NYC,1868,27535,2947,,500124.6979,0,0.833389888,0.204954191,0,2947,0.00589253,1051,0.988711195
36061001300,NYC,1431,81609,1560,,299003.0268,0,0,0,0.760897436,1560,0.005217338,743,0.989347537
36061016400,NYC,4324,14830,5986,,179501.2484,0,0.329435349,0.67440695,0.26511861,5986,0.033347957,2140,0.98936662
36047051200,NYC,5172,31393,6871,,143363.5919,0,0.717944986,0.217435599,0.097220201,6871,0.047927092,2290,0.989628349
36061018400,NYC,4439,14103,6006,,176228.3234,0,0.501998002,0.536297036,0.191308691,6006,0.034080787,2223,0.989759573
36061002400,NYC,3766,16396,5222,,306820.8399,0,0.223286097,0.726350057,0.306396017,5222,0.017019704,1752,0.989830508
36061012500,NYC,1681,76099,1795,,172759.9366,0,0,0,0.66183844,1795,0.01039014,1079,0.989908257
36005040302,NYC,2948,18750,4472,,55609.35813,0,0.133497317,0.800760286,0.269230769,4472,0.080418119,1320,0.990247562
36061020400,NYC,2050,15298,2927,,210404.7851,0,0.800819952,0.243594124,0,2927,0.013911281,923,0.990343348
36047028502,NYC,2133,11859,2858,,120251.8069,0,0.642057383,0.396780966,0,2858,0.023766795,1032,0.990403071
36047090800,NYC,1870,12899,2682,,191568.8864,0,0.752050708,0.272930649,0,2682,0.014000186,966,0.990769231
36061011900,NYC,1392,12173,1424,,173717.825,0,0,0,0.589185393,1424,0.008197201,1091,0.990917348
36061028500,NYC,6155,21023,8391,,119538.1443,0,0.079132404,0.902633774,0.221904421,8391,0.070195167,2693,0.991166728
36061026700,NYC,1595,19947,1945,,46295.44708,0,0,0.644730077,0.449357326,1945,0.042012771,675,0.991189427
36005007900,NYC,4630,14767,6598,,203731.4147,0,0.259927251,0.764474083,0.231130646,6598,0.032385776,2185,0.99137931
36061014700,NYC,2033,68750,2198,,85448.64136,0.217470428,0,0,0.639672429,2198,0.025723054,827,0.991606715
36005036902,NYC,1581,15602,2311,,69553.47966,0,0.48117698,0.538727823,0,2311,0.033226231,754,0.992105263
36061000201,NYC,2693,21019,3329,,65195.57448,0.446380294,0.126764794,0.411835386,0.214178432,3329,0.051061748,1037,0.992344498
36005022100,NYC,5774,20603,8442,,140817.5604,0,0.228855721,0.752902156,0.238687515,8442,0.059949909,2472,0.992372541
36061023502,NYC,1506,16094,2063,,43404.78059,0,0.768298594,0.182743577,0,2063,0.047529327,810,0.992647059
36061021400,NYC,2802,25788,3198,,138862.8062,0,0.963414634,0,0,3198,0.023029925,1911,0.992727273
36005021501,NYC,2411,18207,3690,,83202.91917,0,0.38102981,0.623848238,0.154200542,3690,0.044349405,1056,0.993414864
36047048900,NYC,2770,12786,4020,,98830.02986,0,0.485572139,0.551243781,0.22238806,4020,0.040675896,1361,0.993430657
